TOUT,x1_high,x2_high,x3_high,x6_high,x7_high,x8_high,x9_high,x21_high,x1_low,x2_low,x3_low,x6_low,x7_low,x8_low,x9_low,x21_low
1548317199.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548317235.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317271.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548317307.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317343.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317379.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317415.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317451.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317487.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317523.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317559.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317595.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317631.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317667.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317703.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317739.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317775.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548317811.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548317847.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317883.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548317919.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317955.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548317991.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318027.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318063.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318099.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318135.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318171.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318207.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318243.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318279.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318315.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318351.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318387.89324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1548318423.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318459.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318495.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318531.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318567.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318603.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318639.89324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1548318675.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548318711.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548318747.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548318783.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548318819.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548318855.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548318891.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548318927.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548318963.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548318999.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319035.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319071.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319107.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319143.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319179.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319215.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319251.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319287.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319323.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319359.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319395.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319431.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319467.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319503.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319539.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319575.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319611.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319647.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319683.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319719.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319755.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319791.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319827.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319863.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319899.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319935.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548319971.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320007.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320043.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320079.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320115.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320151.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320187.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320223.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320259.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320295.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320331.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320367.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320403.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320439.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320475.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320511.89324,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1548320547.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320583.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320619.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320655.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320691.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320727.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320763.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320799.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320835.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320871.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320907.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320943.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548320979.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321015.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321051.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321087.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321123.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321159.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321195.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321231.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321267.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321303.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321339.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321375.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321411.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321447.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321483.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321519.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321555.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321591.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321627.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321663.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321699.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321735.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321771.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321807.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321843.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321879.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321915.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321951.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548321987.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322023.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322059.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322095.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322131.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322167.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322203.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322239.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322275.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322311.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322347.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322383.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322419.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322455.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322491.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322527.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322563.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322599.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322635.89324,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1548322671.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322707.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322743.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322779.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322815.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322851.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322887.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322923.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322959.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548322995.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323031.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323067.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323103.89324,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1548323139.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323175.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323211.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323247.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323283.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323319.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323355.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323391.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323427.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323463.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323499.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323535.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323571.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323607.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323643.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323679.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323715.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323751.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323787.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323823.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323859.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323895.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323931.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548323967.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324003.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324039.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324075.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324111.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324147.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324183.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324219.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324255.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324291.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324327.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324363.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324399.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324435.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324471.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324507.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324543.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324579.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324615.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324651.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324687.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324723.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324759.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324795.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324831.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324867.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324903.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324939.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548324975.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548325011.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548325047.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548325083.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548325119.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548325155.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325191.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548325227.89324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548325263.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325299.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325335.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325371.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325407.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325443.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325479.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325515.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325551.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325587.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325623.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325659.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325695.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325731.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325767.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325803.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325839.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325875.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325911.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325947.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548325983.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326019.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326055.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326091.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326127.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326163.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326199.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326235.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326271.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326307.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326343.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326379.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326415.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326451.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326487.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326523.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326559.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326595.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326631.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326667.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326703.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326739.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326775.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326811.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326847.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326883.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326919.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326955.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548326991.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327027.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327063.89324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1548327099.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327135.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327171.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327207.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327243.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327279.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327315.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327351.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327387.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327423.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327459.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327495.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327531.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327567.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327603.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327639.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327675.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327711.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327747.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327783.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327819.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327855.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327891.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327927.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327963.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548327999.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328035.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328071.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328107.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328143.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328179.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328215.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328251.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328287.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328323.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328359.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328395.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328431.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328467.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328503.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328539.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328575.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328611.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328647.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328683.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328719.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328755.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328791.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328827.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328863.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328899.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328935.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548328971.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329007.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329043.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329079.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329115.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329151.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329187.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329223.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329259.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329295.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329331.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329367.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329403.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329439.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329475.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329511.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329547.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329583.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329619.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548329655.89324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
